likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
1490561,0,150433,38,86,86,0,86,86,13,28,95,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18
1490561,0,150433,38,145,145,0,145,145,5,35,186,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,115
740,0,93,24,0,0,0,0,0,14,0,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3
740,0,93,24,1,0,1,1,-1,25,175,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
740,0,93,24,7,0,2,6,-2,61,48,2,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,44,78,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,4,4,0,4,4,13,191,18,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,15,117,3,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,163,8,39,135,-31,64,0,17,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
209071,0,444,55,0,0,0,0,0,21,85,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,3,1,2,2,-1,44,105,5,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,6,77,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,17,0,2,16,-2,69,185,15,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,0,0,0,0,0,66,86,12,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,1,1,0,1,1,22,113,2,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,32,214,4,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,1,1,0,1,1,20,35,23,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,6,0,1,6,-1,57,11,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,4,4,0,4,4,15,180,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,8,8,0,8,8,1,428,50,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
209071,0,444,55,0,0,0,0,0,0,129,2,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
209071,0,444,55,1,0,1,1,-1,26,82,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,4,4,0,4,4,13,160,6,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,2,0,0,2,0,71,103,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,9,98,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,38,100,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,0,0,0,0,0,59,97,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,0,91,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
209071,0,444,55,3,3,0,3,3,4,80,3,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
209071,0,444,55,0,0,0,0,0,48,12,18,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,0,0,0,0,0,14,15,21,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
209071,0,444,55,3,0,2,2,-2,61,13,13,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,1,1,0,1,1,10,69,4,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,1,0,0,1,0,70,116,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,70,121,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,1,0,0,1,0,54,79,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,2,2,0,2,2,16,26,24,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
209071,0,444,55,1,0,1,1,-1,66,12,26,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,4,4,0,4,4,11,12,28,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
209071,0,444,55,0,0,0,0,0,48,7,4,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,12,13,11,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,55,16,23,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,3,3,0,3,3,20,265,2,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,0,0,0,0,0,67,10,3,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,1,0,0,1,0,71,72,2,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,6,0,2,5,-2,53,14,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,2,0,0,2,0,54,149,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,5,0,5,5,-5,38,167,5,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
209071,0,444,55,0,0,0,0,0,0,158,2,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
209071,0,444,55,1,0,1,1,-1,37,147,29,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,1,0,0,1,0,55,109,20,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,1,0,1,1,-1,48,111,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,3,0,3,3,-3,46,9,3,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
209071,0,444,55,2,0,1,2,-1,68,118,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,8,4,4,8,0,25,10,23,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
209071,0,444,55,0,0,0,0,0,42,115,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,0,0,0,0,36,188,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,12,2,10,11,-8,33,126,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,3,3,0,3,3,6,10,18,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
209071,0,444,55,1,0,1,1,-1,37,9,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,1,1,0,1,1,42,15,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,1,0,1,1,-1,28,22,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,3,1,2,3,-1,36,12,30,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,1,1,0,1,1,3,157,4,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,10,33,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,4,0,0,4,0,61,185,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,0,0,0,0,0,66,174,13,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,44,234,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,2,0,2,2,-2,43,0,55,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
209071,0,444,55,0,0,0,0,0,18,16,5,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,0,0,0,0,53,12,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,1,1,0,1,1,5,12,3,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,19,13,4,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,0,0,0,0,21,198,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,2,0,2,2,-2,36,15,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,1,1,0,1,1,24,21,12,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,8,2,6,7,-4,30,22,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,6,0,0,6,0,59,168,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,52,137,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,0,0,0,0,0,15,48,2,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,0,0,0,0,31,71,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,0,0,0,0,0,39,13,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,5,5,0,5,5,19,261,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
209071,0,444,55,0,0,0,0,0,0,219,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
209071,0,444,55,5,2,3,3,-1,40,192,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,30,177,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209071,0,444,55,0,0,0,0,0,3,11,27,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,0,0,0,0,60,15,6,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
209071,0,444,55,0,0,0,0,0,50,9,4,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
209071,0,444,55,1,1,0,1,1,2,84,1,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
209071,0,444,55,6,0,1,5,-1,72,23,14,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
209071,0,444,55,2,2,0,2,2,19,138,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209071,0,444,55,7,0,7,7,-7,48,209,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,28,420,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209071,0,444,55,1,0,0,1,0,56,196,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
209071,0,444,55,8,1,7,8,-6,40,256,14,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
209071,0,444,55,1,0,0,1,0,64,85,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
209071,0,444,55,3,0,3,3,-3,40,202,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
209071,0,444,55,1,0,0,1,0,58,101,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,5,248,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
209071,0,444,55,9,9,0,9,9,21,192,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,60,217,3,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
209071,0,444,55,2,0,1,2,-1,58,84,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
209071,0,444,55,9,1,8,9,-7,45,143,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
209071,0,444,55,4,0,0,4,0,67,177,2,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
209071,0,444,55,3,0,0,3,0,68,18,5,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
209071,0,444,55,2,2,0,2,2,21,22,79,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
209071,0,444,55,7,1,2,6,-1,53,213,22,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
209071,0,444,55,4,1,2,3,-1,49,249,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,5,0,0,5,0,55,104,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,2,0,0,2,0,55,19,38,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,2,1,1,2,0,47,35,16,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,0,20,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,8,35,14,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209071,0,444,55,4,4,0,4,4,17,261,26,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,5,116,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,67,64,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,4,0,0,4,0,65,240,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,5,1,4,4,-3,48,912,4,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,3,3,0,3,3,20,359,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,59,1,12,46,-11,67,52,2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
209071,0,444,55,16,1,15,16,-14,32,175,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,2,0,0,2,0,65,118,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,0,105,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
209071,0,444,55,15,1,5,14,-4,51,465,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
209071,0,444,55,2,2,0,2,2,12,243,15,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
209071,0,444,55,0,0,0,0,0,61,48,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,0,0,0,0,0,53,19,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,1,1,0,1,1,18,123,3,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,0,0,0,0,0,3,94,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,3,0,3,3,-3,47,157,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,19,1,4,17,-3,63,80,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,1,0,1,1,-1,25,205,2,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
209071,0,444,55,0,0,0,0,0,49,78,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
209071,0,444,55,2,0,0,2,0,53,172,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,8,252,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
209071,0,444,55,1,0,1,1,-1,53,151,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
209071,0,444,55,3,3,0,3,3,22,192,3,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
209071,0,444,55,1,0,0,1,0,54,154,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,22,12,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,6,159,3,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,42,95,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,0,0,0,0,0,45,165,4,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
209071,0,444,55,0,0,0,0,0,8,188,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209071,0,444,55,1,1,0,1,1,24,202,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,3,116,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,16,229,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
209071,0,444,55,0,0,0,0,0,43,131,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,1,1,0,1,1,29,145,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209071,0,444,55,0,0,0,0,0,33,126,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
556,0,0,11,0,0,0,0,0,20,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
556,0,0,11,0,0,0,0,0,29,0,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
556,0,0,11,0,0,0,0,0,60,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
556,0,0,11,0,0,0,0,0,71,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
556,0,0,11,0,0,0,0,0,24,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
556,0,0,11,0,0,0,0,0,2,0,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
556,0,0,11,0,0,0,0,0,53,26,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
556,0,0,11,0,0,0,0,0,68,0,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
556,0,0,11,0,0,0,0,0,21,19,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
556,0,0,11,0,0,0,0,0,66,0,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
556,0,0,11,0,0,0,0,0,49,109,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
556,0,0,11,0,0,0,0,0,19,26,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556,0,0,11,2,1,1,1,0,68,58,11,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
556,0,0,11,1,0,0,1,0,58,21,2,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
556,0,0,11,7,1,3,6,-2,68,79,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
556,0,0,11,0,0,0,0,0,10,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
556,0,0,11,0,0,0,0,0,26,0,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556,0,0,11,0,0,0,0,0,41,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
556,0,0,11,0,0,0,0,0,61,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,42,51,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4685,11267,391,32,5,0,0,5,0,63,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,49,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,70,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4685,11267,391,32,1,1,0,1,1,22,0,2,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4685,11267,391,32,0,0,0,0,0,64,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4685,11267,391,32,0,0,0,0,0,46,0,25,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4685,11267,391,32,0,0,0,0,0,41,0,2,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4685,11267,391,32,1,0,1,0,-1,56,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,19,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4685,11267,391,32,0,0,0,0,0,72,0,2,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,21,0,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,71,0,3,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4685,11267,391,32,0,0,0,0,0,58,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,18,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4685,11267,391,32,0,0,0,0,0,24,0,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,3,0,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,0,0,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,70,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,49,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4685,11267,391,32,0,0,0,0,0,14,15,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,12,0,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,5,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4685,11267,391,32,0,0,0,0,0,44,0,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,32,0,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4685,11267,391,32,0,0,0,0,0,5,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4685,11267,391,32,0,0,0,0,0,41,0,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4685,11267,391,32,4,4,0,4,4,7,0,30,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4685,11267,391,32,0,0,0,0,0,44,0,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4685,11267,391,32,1,1,0,1,1,15,0,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4685,11267,391,32,0,0,0,0,0,6,0,2,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4685,11267,391,32,0,0,0,0,0,72,0,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,1,0,0,1,0,58,0,12,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,1,0,1,1,-1,40,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,52,43,2,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4685,11267,391,32,0,0,0,0,0,68,0,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4685,11267,391,32,1,0,1,1,-1,48,0,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4685,11267,391,32,4,0,2,4,-2,56,0,3,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4685,11267,391,32,2,0,1,1,-1,70,0,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
162,0,13,4,0,0,0,0,0,64,11,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
162,0,13,4,0,0,0,0,0,47,11,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,0,13,4,0,0,0,0,0,26,224,11,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
162,0,13,4,1,0,0,1,0,60,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
162,0,13,4,0,0,0,0,0,29,62,2,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
888531,1,4469,47,7,1,6,7,-5,41,216,28,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,16,16,0,16,16,21,159,69,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,88,13,75,87,-62,35,628,353,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
888531,1,4469,47,81,1,5,80,-4,60,628,347,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
888531,1,4469,47,81,1,80,81,-79,46,628,323,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
888531,1,4469,47,93,1,5,92,-4,60,628,311,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
888531,1,4469,47,88,0,23,88,-23,55,628,344,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
888531,1,4469,47,67,0,14,67,-14,54,628,318,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,88,5,62,83,-57,49,628,319,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,79,2,3,76,-1,64,628,331,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
888531,1,4469,47,0,0,0,0,0,0,628,327,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,75
888531,1,4469,47,65,65,0,65,65,16,628,301,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
888531,1,4469,47,82,19,63,81,-44,31,628,359,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
888531,1,4469,47,66,66,0,66,66,9,628,306,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
888531,1,4469,47,87,0,6,83,-6,65,628,360,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
888531,1,4469,47,75,1,10,74,-9,55,628,282,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
888531,1,4469,47,89,23,66,87,-43,33,628,341,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
888531,1,4469,47,57,57,0,57,57,5,628,330,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20
888531,1,4469,47,86,0,2,85,-2,69,628,314,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
888531,1,4469,47,74,0,2,73,-2,59,628,296,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
888531,1,4469,47,84,84,0,84,84,19,628,321,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
888531,1,4469,47,74,1,2,72,-1,65,628,296,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,81,1,30,80,-29,54,628,346,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,65,8,57,64,-49,31,628,292,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
888531,1,4469,47,66,66,0,66,66,13,628,329,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
888531,1,4469,47,66,66,0,66,66,13,628,270,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6
888531,1,4469,47,79,0,34,79,-34,51,628,311,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
888531,1,4469,47,60,16,44,59,-28,28,628,285,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
